city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
0,67,2,1,1,2,acept,not furnished,500,1230,42,16
1,160,4,3,2,9,acept,furnished,2800,10330,286,131
1,130,2,2,1,17,acept,not furnished,993,5600,75,71
1,114,1,1,1,6,acept,not furnished,987,2800,208,36
1,52,2,1,1,4,acept,not furnished,Incluso,1450,0,19
1,31,1,1,0,6,acept,furnished,430,2300,0,30
1,78,2,1,1,1,acept,not furnished,410,2500,0,32
1,60,2,2,1,3,acept,furnished,900,5700,212,73
1,40,1,1,0,5,acept,not furnished,578,2390,0,31
1,145,4,4,3,14,acept,not furnished,1663,4500,584,58
1,127,2,3,2,2,acept,not furnished,1910,6900,500,88
1,330,4,5,4,13,acept,not furnished,2870,10000,1119,127
0,180,4,3,1,11,not acept,not furnished,1500,1800,252,23
1,120,4,3,2,13,acept,furnished,1250,3500,209,45
1,40,1,1,1,10,not acept,furnished,2100,2200,223,28
1,160,4,4,2,0,acept,not furnished,0,2400,0,37
0,130,3,2,2,4,acept,furnished,1150,2800,184,36
1,80,2,1,1,2,acept,not furnished,1257,2950,195,38
1,112,3,4,3,9,acept,not furnished,1480,2800,413,36
1,30,1,1,1,10,not acept,not furnished,886,1500,0,20
1,184,4,3,3,2,acept,furnished,1200,4500,750,58
1,56,2,1,1,11,acept,furnished,530,2500,0,32
1,40,1,1,1,6,not acept,furnished,1300,3000,248,39
1,65,2,2,1,7,acept,not furnished,630,1800,25,23
1,146,3,2,2,14,acept,furnished,1400,3500,600,45
0,60,2,1,1,3,acept,not furnished,200,1299,84,17
1,170,3,2,2,4,acept,furnished,1970,9000,900,115
1,240,4,4,4,8,acept,furnished,3033,2890,1398,37
1,200,4,2,2,0,acept,furnished,0,6500,500,98
1,69,2,1,1,3,acept,not furnished,470,1550,70,20
1,224,3,4,2,9,acept,not furnished,3300,6000,679,77
1,109,3,2,2,20,acept,furnished,1200,4500,417,58
1,50,2,1,2,9,not acept,not furnished,640,2300,93,30
0,59,2,1,1,5,acept,not furnished,430,1290,47,17
0,93,3,2,1,7,acept,not furnished,677,1100,63,14
1,580,6,6,6,0,acept,not furnished,0,6960,2084,105
1,216,3,4,2,10,acept,not furnished,3400,5500,870,70
1,90,2,1,0,9,not acept,not furnished,1200,3850,130,49
1,200,3,3,2,7,acept,not furnished,4200,7225,642,92
0,55,1,1,0,4,acept,not furnished,490,750,37,10
1,40,1,1,1,3,not acept,not furnished,552,2300,109,30
1,87,3,3,2,12,not acept,furnished,930,3500,253,45
1,60,2,1,0,0,acept,not furnished,Incluso,1600,25,25
1,70,3,2,1,7,acept,not furnished,620,1825,0,24
1,243,2,3,2,0,acept,not furnished,0,4619,559,70
1,78,1,1,2,8,not acept,furnished,1980,6000,317,77
1,103,2,1,0,0,acept,not furnished,0,1300,80,20
1,72,3,2,1,3,not acept,not furnished,790,1750,3,23
1,95,1,2,2,15,acept,not furnished,1859,8000,566,102
1,135,3,2,2,9,acept,not furnished,1836,4200,543,54
1,310,5,4,5,3,acept,not furnished,4364,3200,2506,41
1,68,2,2,1,18,not acept,furnished,500,2565,59,33
1,360,4,5,4,12,acept,not furnished,4350,6593,1830,84
1,266,3,5,1,15,acept,furnished,2075,4320,391,55
1,172,3,4,3,5,acept,furnished,1650,7800,890,99
1,240,3,5,4,0,acept,not furnished,0,7500,459,113
0,108,1,3,2,9,acept,not furnished,980,4500,0,58
1,50,1,1,0,12,acept,furnished,501,1800,0,23
1,180,3,3,2,1,acept,not furnished,3515,4400,775,56
0,380,4,6,3,0,acept,not furnished,0,4000,455,61
1,125,3,4,0,2,not acept,not furnished,1551,2500,495,32
1,50,2,2,1,12,acept,not furnished,585,1395,0,6
1,51,1,1,0,9,acept,not furnished,367,1700,84,22
1,128,2,2,0,9,acept,not furnished,958,2700,0,35
0,51,1,1,0,3,acept,not furnished,486,820,15,11
0,45,1,1,0,11,not acept,furnished,370,500,10,7
1,180,3,1,0,0,acept,not furnished,Incluso,2500,334,38
1,120,3,2,1,17,acept,not furnished,1250,2000,230,26
1,87,3,2,0,6,acept,not furnished,1284,2000,231,26
1,116,2,2,2,8,not acept,furnished,1215,8000,250,102
1,200,4,2,1,5,acept,not furnished,2115,5000,328,64
1,556,6,7,4,0,acept,not furnished,0,7500,1084,113
0,62,2,2,2,5,acept,not furnished,800,3000,14,39
1,63,2,2,1,19,acept,furnished,1000,11000,133,140
1,96,3,1,1,5,acept,furnished,1172,3550,140,45
1,61,2,2,1,1,acept,not furnished,885,2000,130,26
1,266,4,5,4,7,acept,not furnished,2900,10900,1167,139
0,48,1,1,0,4,not acept,furnished,490,1500,42,20
1,33,2,1,0,12,acept,furnished,350,2850,0,37
1,150,2,2,3,2,not acept,furnished,4085,8000,570,102
1,175,3,2,2,0,not acept,not furnished,0,3900,264,59
1,108,3,4,0,4,acept,not furnished,780,3500,324,45
1,100,4,5,4,1,acept,not furnished,3800,3250,1417,42
1,81,1,1,1,8,acept,not furnished,600,1150,67,16
1,29,1,1,0,5,acept,not furnished,257,1043,0,14
1,60,2,2,1,13,acept,not furnished,694,1700,128,22
1,70,2,1,1,19,acept,not furnished,520,1700,155,22
1,130,2,2,0,6,acept,not furnished,1343,3974,71,51
1,83,3,2,2,25,acept,furnished,589,2600,159,33
1,320,3,4,2,0,acept,furnished,0,5500,250,83
0,87,3,2,1,4,acept,not furnished,670,640,200,9
1,240,2,3,1,3,acept,furnished,2300,6500,30,83
1,108,3,3,2,0,acept,not furnished,Incluso,2800,209,43
1,160,3,2,1,5,acept,not furnished,1715,7700,470,98
1,178,3,4,4,18,acept,not furnished,2650,10000,125,127
1,116,3,2,3,11,acept,furnished,1200,8000,604,102
1,82,2,2,1,7,acept,not furnished,650,2341,0,9
1,72,2,1,1,3,acept,not furnished,862,1300,100,17
1,160,3,2,2,13,acept,not furnished,1200,3900,221,50
1,230,3,4,3,7,not acept,not furnished,3200,8000,1167,102
1,60,2,2,1,5,acept,furnished,631,2640,26,34
1,50,1,1,0,11,acept,furnished,390,3698,7,47
1,79,2,2,1,2,acept,furnished,678,2800,4,36
0,94,3,1,1,6,acept,not furnished,565,2000,60,26
1,200,3,3,6,0,acept,not furnished,0,6000,500,91
1,60,2,2,1,10,acept,not furnished,750,3400,100,44
1,98,3,2,2,3,acept,not furnished,1400,2000,383,26
0,75,2,1,1,2,acept,not furnished,670,1200,121,16
1,20,1,1,0,3,not acept,furnished,150,3142,67,40
0,46,1,1,0,2,acept,not furnished,450,500,14,7
1,22,1,1,0,0,not acept,not furnished,0,1074,0,17
1,49,1,1,0,1,acept,furnished,768,2600,66,33
0,105,3,2,2,6,acept,not furnished,1200,1620,165,21
1,140,3,4,2,3,not acept,furnished,1400,2450,475,32
1,127,2,2,2,5,acept,not furnished,1550,5500,361,70
1,200,4,7,4,0,acept,furnished,0,8000,575,121
1,100,3,2,2,1,acept,not furnished,600,1800,100,23
1,200,2,2,2,0,acept,not furnished,1,3000,167,46
1,25,1,1,0,0,acept,not furnished,20,1200,25,19
1,160,3,2,2,1,acept,not furnished,1515,2900,400,37
1,145,3,1,2,0,acept,furnished,90,7200,238,109
0,62,1,1,1,5,not acept,not furnished,700,1250,38,16
0,50,1,1,1,16,acept,not furnished,432,991,36,13
0,74,3,1,1,4,acept,not furnished,474,900,40,12
1,190,3,3,2,0,acept,not furnished,0,6800,392,103
0,326,3,3,4,0,acept,not furnished,870,4200,523,64
1,240,4,4,4,22,acept,not furnished,1980,6672,417,85
1,40,1,1,0,18,not acept,furnished,0,2600,0,33
1,42,1,1,1,4,not acept,not furnished,1200,2350,151,30
1,90,2,1,0,1,acept,not furnished,0,2000,280,26
1,84,1,2,0,1,acept,furnished,850,6000,250,77
1,70,2,1,1,7,acept,not furnished,500,1300,48,17
1,110,3,2,2,11,acept,not furnished,1179,3500,205,45
1,110,3,2,3,11,acept,not furnished,1150,2700,334,35
1,90,2,2,1,6,acept,furnished,900,6500,89,83
0,308,3,3,4,0,acept,not furnished,0,4700,673,71
1,61,2,2,1,13,acept,not furnished,764,4000,134,51
0,400,5,7,4,5,acept,not furnished,3200,7900,888,101
1,320,3,3,2,10,acept,not furnished,2200,8330,584,106
1,50,1,1,1,2,acept,not furnished,650,2350,24,30
1,80,1,1,1,5,acept,furnished,1,7200,0,92
1,44,1,1,0,13,not acept,furnished,450,1900,104,25
1,130,5,2,0,2,acept,not furnished,0,3000,37,39
1,400,5,6,0,0,acept,not furnished,0,5200,0,79
1,130,2,1,1,9,acept,not furnished,1159,3850,160,49
1,96,3,3,1,11,acept,not furnished,900,2450,125,32
1,57,2,2,2,12,acept,not furnished,1250,2800,209,36
1,240,3,3,2,0,acept,furnished,0,4350,385,66
1,30,1,1,1,6,acept,not furnished,1900,2001,125,26
1,20,1,1,0,2,acept,furnished,602,1800,130,23
1,45,2,1,0,2,acept,not furnished,60,900,42,12
1,240,4,5,5,5,acept,not furnished,2300,7000,100,89
1,22,1,1,0,25,acept,not furnished,385,2100,40,27
1,240,3,4,3,2,acept,not furnished,2400,4150,1417,53
1,206,4,4,3,10,acept,not furnished,1890,12000,917,153
1,96,3,3,1,11,acept,not furnished,900,2450,125,32
1,156,3,4,2,2,acept,not furnished,1800,2000,0,26
1,400,3,3,3,0,not acept,not furnished,0,8300,816,125
0,60,2,1,1,3,acept,not furnished,345,880,16,12
0,37,1,1,0,4,not acept,furnished,335,761,0,10
1,73,2,2,2,1,acept,not furnished,778,1200,84,16
1,182,3,4,3,0,acept,not furnished,0,7000,459,106
1,300,3,4,1,0,acept,not furnished,0,4500,542,68
1,48,1,1,0,5,not acept,not furnished,450,1590,0,21
1,850,4,4,8,0,acept,not furnished,0,12000,5834,181
1,76,3,1,1,2,acept,not furnished,240,2250,170,29
1,57,2,2,1,2,not acept,furnished,584,2300,50,30
1,104,2,1,0,8,not acept,not furnished,1300,3000,0,39
1,65,3,3,2,9,acept,not furnished,727,2000,24,26
1,64,2,1,0,6,acept,not furnished,938,2050,75,26
1,31,1,1,0,14,acept,furnished,390,3300,120,42
1,35,1,1,1,1,not acept,furnished,444,3507,124,45
1,310,4,5,5,6,acept,furnished,3800,12000,2709,153
1,58,2,2,1,4,not acept,not furnished,521,3120,165,12
1,55,2,1,0,4,acept,not furnished,382,2300,3,30
1,53,1,2,1,3,acept,furnished,960,3300,109,42
1,35,1,1,0,0,acept,not furnished,0,1100,30,14
1,180,4,4,1,0,acept,not furnished,0,3581,134,54
1,71,1,1,0,1,acept,not furnished,718,1443,0,5
1,180,3,4,3,12,acept,furnished,1600,3400,250,44
1,32,1,1,1,18,not acept,furnished,1600,3500,234,45
1,98,2,2,2,29,acept,not furnished,1450,8500,450,108
1,180,3,2,2,6,acept,not furnished,2192,4000,413,51
1,47,1,1,1,15,acept,not furnished,530,1800,0,23
1,109,3,2,2,7,acept,not furnished,1746,2500,134,32
1,109,3,2,1,3,acept,not furnished,1296,3500,125,45
1,116,4,3,2,8,acept,not furnished,1040,2400,330,31
1,111,3,2,0,7,acept,not furnished,1370,2500,264,32
1,120,3,3,2,1,acept,furnished,1100,8950,0,114
1,178,4,3,2,5,acept,not furnished,1700,6700,660,85
1,39,1,1,1,5,acept,furnished,550,1700,95,22
1,59,1,1,0,12,not acept,not furnished,400,901,42,12
1,54,1,2,1,13,acept,furnished,1150,6000,0,77
1,35,1,1,0,3,not acept,furnished,233,1750,0,23
1,244,3,2,3,14,acept,furnished,2494,7000,1438,89
1,170,3,2,2,0,acept,not furnished,0,3200,225,49
1,300,3,3,8,0,acept,not furnished,0,4675,400,71
1,35,1,1,0,7,not acept,not furnished,399,1140,25,15
1,114,5,3,1,0,acept,not furnished,Sem info,6000,42,91
1,300,3,4,8,0,acept,not furnished,Sem info,5500,400,83
1,166,3,2,1,7,acept,not furnished,1865,4000,426,51
1,90,2,3,1,2,acept,not furnished,574,2100,0,27
1,100,4,4,1,0,acept,not furnished,0,10000,9,151
0,76,1,2,0,1,acept,not furnished,300,700,100,9
1,200,3,3,2,5,acept,not furnished,2450,7000,437,89
1,156,3,2,1,0,acept,not furnished,0,2000,147,31
1,94,2,2,2,0,acept,not furnished,0,2540,19,39
0,53,1,1,1,3,acept,not furnished,588,550,73,7
1,85,2,1,1,12,acept,furnished,800,2426,0,13
1,50,2,1,1,4,acept,not furnished,520,1200,30,16
1,127,4,3,2,11,not acept,not furnished,1154,5500,407,70
1,35,1,1,0,0,acept,not furnished,0,1100,30,14
1,370,4,4,3,0,acept,not furnished,0,7900,1000,119
0,70,2,2,2,15,acept,furnished,600,2890,84,37
1,79,2,2,0,13,acept,furnished,800,4500,0,58
1,46,1,1,1,3,acept,furnished,700,3000,133,39
1,62,2,2,1,2,acept,not furnished,500,1900,92,25
1,40,1,1,0,4,acept,not furnished,220,700,65,9
1,52,1,1,1,7,not acept,furnished,800,3200,0,13
1,58,2,2,1,3,acept,not furnished,400,2300,250,30
0,123,3,2,2,13,acept,not furnished,834,2000,148,26
0,80,2,1,1,1,acept,not furnished,275,1250,75,16
1,170,3,2,1,14,acept,furnished,1670,10500,84,134
1,90,2,2,1,7,acept,furnished,760,5500,142,70
1,190,3,2,1,6,not acept,not furnished,2238,5620,725,72
1,40,1,1,1,13,not acept,not furnished,400,1914,24,25
1,120,3,2,0,0,not acept,not furnished,0,2501,163,38
1,57,1,1,1,16,acept,furnished,740,3100,115,40
0,70,1,1,1,4,acept,not furnished,270,870,9,12
1,120,2,3,2,2,acept,furnished,2100,5391,569,22
1,135,3,3,2,7,acept,furnished,1323,7500,468,96
1,300,4,6,5,0,acept,not furnished,0,10120,475,153
1,36,1,1,1,4,acept,not furnished,600,1300,0,17
1,33,1,1,0,1,not acept,not furnished,250,1305,0,17
1,65,2,2,1,3,acept,not furnished,650,2800,209,36
1,67,2,1,1,1,acept,not furnished,920,1700,0,22
1,51,1,1,0,13,acept,furnished,340,2500,79,32
1,38,1,1,0,16,acept,furnished,290,2500,0,32
1,80,2,1,1,0,acept,not furnished,484,1800,135,23
1,275,3,3,1,11,acept,furnished,886,8850,0,113
1,33,1,1,1,5,acept,not furnished,842,2000,95,26
1,40,1,1,1,0,not acept,not furnished,0,972,0,15
1,210,4,4,3,3,acept,not furnished,2270,4675,1110,60
1,90,2,2,1,0,not acept,not furnished,0,4500,414,68
1,40,1,1,1,16,acept,furnished,620,3500,92,45
1,50,1,1,0,0,acept,not furnished,0,2500,0,21
0,50,2,1,1,0,not acept,not furnished,Sem info,1120,277,15
1,68,1,2,1,5,acept,not furnished,942,6000,229,77
1,20,1,1,0,2,not acept,furnished,Incluso,2060,0,27
1,189,3,3,1,12,acept,not furnished,2143,5800,371,74
1,160,4,4,3,9,acept,furnished,2184,6500,858,83
0,60,2,2,1,19,acept,not furnished,341,1503,0,6
1,440,3,2,4,0,acept,not furnished,0,4500,259,68
1,220,5,5,4,22,acept,not furnished,1900,8880,875,113
1,33,1,1,1,8,acept,furnished,330,2070,0,27
1,354,5,6,3,0,acept,not furnished,0,8850,958,134
1,110,3,3,2,0,acept,not furnished,0,4800,50,73
1,58,2,3,2,0,not acept,not furnished,50,2000,0,31
1,600,4,6,6,0,acept,not furnished,0,12000,2592,181
1,56,2,1,1,10,acept,not furnished,550,1200,0,16
0,100,2,1,3,0,acept,not furnished,0,1250,100,19
0,270,3,3,5,0,acept,not furnished,0,7500,459,113
1,75,1,1,0,0,not acept,not furnished,0,1450,0,22
1,205,4,3,3,10,acept,not furnished,3800,10000,1167,127
1,380,4,5,5,2,acept,not furnished,6500,3400,1125,44
1,260,4,2,2,3,acept,not furnished,1715,6000,594,77
1,147,3,4,3,7,acept,not furnished,1308,4500,630,58
1,90,2,1,1,2,acept,not furnished,1000,3000,50,39
1,40,1,1,0,0,not acept,not furnished,Incluso,650,0,10
1,20,1,1,0,6,acept,furnished,602,1800,130,23
1,80,3,1,0,0,acept,not furnished,0,2400,60,37
1,147,3,3,2,7,acept,not furnished,1520,2200,513,28
1,109,4,2,2,13,acept,not furnished,1156,6500,319,83
1,200,3,3,2,1,acept,furnished,1500,2000,1,26
1,272,4,5,3,3,not acept,not furnished,3500,6200,92,79
1,96,3,2,2,10,acept,not furnished,1616,1770,162,23
0,92,3,2,2,8,acept,not furnished,700,2000,145,26
1,36,1,1,1,16,acept,furnished,763,5000,183,64
1,212,4,4,3,7,not acept,not furnished,2300,9200,1046,117
1,23,1,1,0,25,acept,not furnished,399,2150,0,28
1,216,4,3,4,28,not acept,not furnished,1868,5000,657,64
1,278,4,4,3,10,acept,not furnished,4034,5500,965,70
1,68,2,2,2,18,acept,not furnished,700,2300,150,30
1,20,1,1,0,0,acept,furnished,602,1800,130,23
1,350,4,6,6,0,acept,furnished,0,9600,1367,145
0,80,2,2,2,11,acept,not furnished,832,2200,171,28
1,330,3,4,2,11,acept,not furnished,3600,8400,525,107
1,250,4,4,2,17,acept,furnished,2600,6000,500,77
1,164,3,3,1,3,acept,furnished,1795,9000,210,115
1,66,3,2,0,9,acept,not furnished,317,3550,0,13
1,240,3,2,3,0,acept,not furnished,0,3500,292,53
1,50,1,1,1,8,acept,furnished,600,2800,0,20
1,60,2,1,0,0,acept,not furnished,Incluso,1200,38,19
0,50,2,1,1,1,acept,not furnished,430,680,50,9
1,127,4,3,2,4,acept,not furnished,1040,4930,472,63
1,180,3,3,2,7,acept,not furnished,3000,7000,292,89
1,230,3,3,1,3,acept,not furnished,1580,5800,589,74
0,50,1,1,0,2,acept,not furnished,473,550,14,7
1,60,2,2,2,15,acept,not furnished,692,1900,90,25
1,47,2,1,0,5,not acept,furnished,548,2200,0,16
1,90,3,2,1,7,acept,not furnished,924,2400,117,31
1,30,1,1,0,0,not acept,furnished,296,1826,30,24
0,76,3,2,1,4,acept,not furnished,547,950,97,13
1,110,2,4,2,2,acept,furnished,2100,7500,500,96
1,450,4,5,6,0,acept,not furnished,0,12000,1334,181
1,43,2,1,1,1,acept,not furnished,320,1020,0,13
1,60,2,2,2,11,acept,furnished,760,3800,132,49
1,150,3,3,2,12,acept,not furnished,1650,4000,142,51
1,65,2,2,2,2,not acept,furnished,2500,4000,398,51
1,72,3,1,1,2,acept,not furnished,461,1600,0,21
1,120,3,2,1,0,acept,not furnished,0,3000,495,46
1,800,4,7,8,0,not acept,not furnished,10000,8500,209,128
1,82,1,2,1,1,not acept,furnished,1000,11000,25,140
0,70,1,1,1,2,acept,furnished,290,1600,70,21
1,250,3,4,4,15,acept,not furnished,2530,4000,1100,51
0,76,3,2,1,6,not acept,furnished,580,1950,67,25
1,60,2,2,2,6,acept,furnished,700,1811,59,7
1,197,3,3,2,8,acept,not furnished,4200,6000,1375,77
0,100,3,2,2,0,acept,not furnished,0,2250,15,34
1,40,1,1,1,2,not acept,furnished,375,1635,0,21
1,62,1,2,1,2,acept,furnished,2061,11000,262,140
1,35,1,1,0,0,not acept,not furnished,0,1280,55,20
1,23,1,1,0,25,acept,not furnished,393,2100,59,27
1,323,3,5,6,0,acept,not furnished,0,10000,985,151
1,450,3,2,0,0,acept,not furnished,0,5800,917,88
1,560,4,6,5,3,not acept,not furnished,4300,7948,4400,101
1,156,3,2,2,10,acept,not furnished,2322,8000,385,102
1,130,2,1,2,0,acept,not furnished,0,2600,0,15
1,108,4,2,0,9,acept,not furnished,1013,5500,142,70
1,20,1,1,0,1,not acept,not furnished,0,1000,10,13
1,165,3,4,3,7,acept,not furnished,2460,3500,617,45
0,120,3,1,1,3,not acept,not furnished,650,1800,80,23
1,200,4,4,6,0,acept,not furnished,0,4320,375,65
1,132,3,2,2,8,acept,furnished,1650,4000,400,51
1,154,3,3,2,12,acept,furnished,1042,2000,0,26
1,113,2,1,1,5,acept,not furnished,1000,3000,50,39
1,310,4,4,3,0,acept,not furnished,0,7000,675,106
1,70,2,2,2,16,acept,not furnished,1400,3300,84,42
1,91,2,3,2,5,not acept,not furnished,2065,9800,500,125
1,156,3,4,2,7,acept,not furnished,1800,2000,0,26
1,48,2,1,1,10,acept,not furnished,370,1690,0,22
0,54,1,2,0,1,acept,not furnished,245,720,46,10
0,256,4,5,4,8,acept,not furnished,3900,3000,1167,39
1,20,1,1,0,1,not acept,furnished,Incluso,2050,0,26
1,72,2,2,1,9,acept,not furnished,626,1539,27,20
1,159,2,3,1,8,not acept,furnished,1276,3230,49,41
1,220,3,3,2,14,not acept,furnished,1499,6300,468,80
1,190,3,4,1,0,acept,not furnished,0,4100,304,62
1,25,1,1,0,2,acept,not furnished,105,1410,0,18
1,100,2,1,2,0,not acept,not furnished,0,6000,167,91
1,171,4,5,4,4,acept,not furnished,1900,8000,715,102
1,230,4,3,1,1,not acept,not furnished,2400,4000,513,51
0,75,3,2,2,1,acept,not furnished,1250,1600,162,21
1,68,2,1,1,5,acept,not furnished,525,1600,142,21
1,160,2,1,0,0,acept,not furnished,0,1660,5,25
1,100,2,2,2,6,acept,furnished,1700,6500,42,83
1,287,4,4,4,6,not acept,not furnished,7900,11300,2590,144
0,55,2,1,1,2,acept,not furnished,453,749,44,10
1,50,2,1,1,11,not acept,furnished,357,2500,0,32
1,39,1,1,1,20,acept,not furnished,600,1577,0,20
1,16,1,1,0,1,not acept,not furnished,0,1200,59,16
1,200,4,3,3,1,acept,furnished,3249,5800,843,74
1,83,2,3,2,0,acept,not furnished,200,3500,167,53
1,22,1,1,1,14,not acept,furnished,450,2000,84,26
0,80,3,2,2,14,not acept,not furnished,704,1800,83,23
1,100,3,2,3,0,acept,not furnished,430,4990,338,76
1,210,3,2,1,5,acept,furnished,3400,7500,450,96
1,33,1,1,0,18,acept,not furnished,300,2000,0,26
1,64,1,2,1,15,acept,furnished,650,8900,154,64
1,98,2,2,0,6,acept,not furnished,660,2500,0,32
1,200,3,4,2,0,not acept,furnished,0,9800,417,148
1,44,1,1,1,17,not acept,furnished,400,2288,101,9
1,420,3,3,4,7,acept,not furnished,8043,12000,2936,153
1,55,1,1,0,0,acept,furnished,0,1500,0,23
1,40,1,1,0,0,acept,not furnished,0,900,80,12
1,80,2,1,1,2,acept,furnished,1950,3100,209,40
0,131,3,3,3,7,not acept,not furnished,1200,5800,355,74
1,66,2,1,1,5,not acept,not furnished,550,2300,30,30
1,98,1,1,1,0,not acept,not furnished,Sem info,1283,0,14
1,77,1,2,1,29,acept,furnished,750,7740,209,99
1,293,4,3,3,5,acept,not furnished,3300,1190,500,16
1,10,4,3,2,0,acept,not furnished,0,2670,21,41
1,178,3,2,1,6,acept,not furnished,2800,3000,242,39
1,90,2,1,2,4,acept,not furnished,1100,2000,0,26
1,64,2,2,1,14,acept,furnished,780,5000,217,64
1,57,2,1,1,8,acept,furnished,350,1800,50,23
1,240,3,1,2,8,acept,not furnished,2088,4000,1449,51
1,140,4,4,3,5,acept,not furnished,1800,3600,583,46
1,59,1,1,1,3,acept,furnished,1420,3900,280,50
1,178,3,3,1,10,acept,not furnished,2350,5000,300,64
1,430,4,4,8,0,acept,not furnished,0,5500,521,83
1,65,2,1,1,3,acept,not furnished,300,1400,84,18
1,100,2,2,1,11,not acept,not furnished,1083,1500,239,20
1,106,2,3,2,14,acept,furnished,1109,3980,209,51
1,234,3,5,4,0,acept,furnished,0,3680,400,56
1,417,5,4,2,0,acept,not furnished,0,12000,1278,181
1,125,3,2,2,0,acept,not furnished,Sem info,1450,84,22
0,64,2,1,1,10,acept,not furnished,540,820,122,11
1,99,3,2,1,3,acept,not furnished,390,2500,90,32
1,30,1,1,1,14,acept,not furnished,457,2800,72,36
1,100,2,2,1,15,not acept,not furnished,1500,7600,259,97
1,225,3,2,2,0,acept,not furnished,0,2300,209,35
1,125,3,2,2,4,acept,furnished,2000,4000,334,51
1,180,2,2,5,0,acept,not furnished,1,3000,1,46
1,50,1,1,0,0,not acept,not furnished,0,892,59,14
0,55,2,1,1,1,acept,not furnished,350,1397,80,18
1,30,1,1,0,3,acept,furnished,350,3000,0,39
1,220,4,3,4,4,acept,not furnished,3200,11000,1000,140
1,30,1,1,0,9,acept,not furnished,370,1000,14,13
1,195,3,3,3,0,acept,furnished,0,4000,280,61
1,109,3,2,2,13,acept,not furnished,1156,6500,319,83
1,45,1,1,0,0,acept,not furnished,0,928,57,14
1,280,4,4,2,0,acept,not furnished,0,8000,600,121
0,212,4,1,2,0,acept,not furnished,0,1500,88,23
0,42,1,1,1,16,not acept,not furnished,472,2000,75,26
1,100,3,3,1,0,acept,not furnished,0,7000,881,106
1,35,1,1,0,0,acept,not furnished,50,850,65,13
1,300,3,3,1,0,acept,furnished,0,11000,625,166
1,600,4,6,5,13,acept,not furnished,7200,6000,1167,77
1,70,2,2,1,0,acept,not furnished,0,2100,9,27
1,35,1,1,0,1,not acept,furnished,Incluso,1700,0,22
1,180,5,3,2,0,not acept,not furnished,0,9000,0,136
1,210,3,3,3,17,acept,not furnished,2300,7000,717,89
1,96,3,3,2,5,acept,not furnished,855,3700,486,47
1,46,1,1,1,12,not acept,furnished,1445,5000,298,64
